Date,State,District,Confirmed
2020-07-02,RJ,Jhunjhunu,2
2020-07-02,RJ,Jodhpur,43
2020-07-02,RJ,Karauli,6
2020-07-02,RJ,Kota,6
2020-07-02,RJ,Nagaur,16
2020-07-02,RJ,Other State,5
2020-07-02,RJ,Pali,26
2020-07-02,RJ,Rajsamand,10
2020-07-02,RJ,Sawai Madhopur,1
2020-07-02,RJ,Sikar,1
2020-07-02,RJ,Sirohi,15
2020-07-02,RJ,Udaipur,22
2020-07-02,SK,sikkim_district,12
2020-07-02,TG,telengana_district,1213
2020-07-02,TN,Airport Quarantine,13
2020-07-02,TN,Chengalpattu,159
2020-07-02,TN,Chennai,2065
2020-07-02,TN,Coimbatore,47
2020-07-02,TN,Cuddalore,43
2020-07-02,TN,Dharmapuri,7
2020-07-02,TN,Dindigul,94
2020-07-02,TN,Erode,15
2020-07-02,TN,Kallakurichi,139
2020-07-02,TN,Kancheepuram,84
2020-07-02,TN,Kanyakumari,35
2020-07-02,TN,Karur,4
2020-07-02,TN,Krishnagiri,10
2020-07-02,TN,Madurai,275
2020-07-02,TN,Nagapattinam,-3
2020-07-02,TN,Namakkal,-2
2020-07-02,TN,Nilgiris,10
2020-07-02,TN,Perambalur,6
2020-07-02,TN,Pudukkottai,30
2020-07-02,TN,Railway Quarantine,2
2020-07-02,TN,Ramanathapuram,117
2020-07-02,TN,Ranipet,129
2020-07-02,TN,Salem,88
2020-07-02,TN,Sivaganga,63
2020-07-02,TN,Tenkasi,19
2020-07-02,TN,Thanjavur,10
2020-07-02,TN,Theni,65
2020-07-02,TN,Thiruvallur,189
2020-07-02,TN,Thiruvarur,28
2020-07-02,TN,Thoothukkudi,70
2020-07-02,TN,Tiruchirappalli,54
2020-07-02,TN,Tirunelveli,49
2020-07-02,TN,Tirupathur,-2
2020-07-02,TN,Tiruppur,6
2020-07-02,TN,Tiruvannamalai,170
2020-07-02,TN,Vellore,137
2020-07-02,TN,Viluppuram,42
2020-07-02,TN,Virudhunagar,76
2020-07-02,TR,Dhalai,5
2020-07-02,TR,Gomati,1
2020-07-02,TR,Khowai,2
2020-07-02,TR,North Tripura,6
2020-07-02,TR,Sipahijala,6
2020-07-02,TR,South Tripura,1
2020-07-02,TR,West Tripura,18
2020-07-02,UP,Agra,16
2020-07-02,UP,Aligarh,26
2020-07-02,UP,Ambedkar Nagar,1
2020-07-02,UP,Amroha,3
2020-07-02,UP,Auraiya,1
2020-07-02,UP,Ayodhya,5
2020-07-02,UP,Azamgarh,9
2020-07-02,UP,Baghpat,1
2020-07-02,UP,Bahraich,2
2020-07-02,UP,Ballia,5
2020-07-02,UP,Balrampur_UP,1
2020-07-02,UP,Barabanki,31
2020-07-02,UP,Bareilly,43
2020-07-02,UP,Basti,14
2020-07-02,UP,Bhadohi,9
2020-07-02,UP,Bijnor,11
2020-07-02,UP,Bulandshahr,2
2020-07-02,UP,Chandauli,7
2020-07-02,UP,Deoria,3
2020-07-02,UP,Etawah,14
2020-07-02,UP,Farrukhabad,12
2020-07-02,UP,Fatehpur,14
2020-07-02,UP,Firozabad,1
2020-07-02,UP,Gautam Buddha Nagar,115
2020-07-02,UP,Ghaziabad,129
2020-07-02,UP,Ghazipur,23
2020-07-02,UP,Gonda,2
2020-07-02,UP,Gorakhpur,20
2020-07-02,UP,Hamirpur_UP,1
2020-07-02,UP,Hapur,5
2020-07-02,UP,Hardoi,5
2020-07-02,UP,Hathras,11
2020-07-02,UP,Jalaun,5
2020-07-02,UP,Jaunpur,3
2020-07-02,UP,Jhansi,7
2020-07-02,UP,Kanpur Dehat,3
2020-07-02,UP,Kanpur Nagar,26
2020-07-02,UP,Kasganj,10
2020-07-02,UP,Kaushambi,6
2020-07-02,UP,Kushinagar,4
2020-07-02,UP,Lakhimpur Kheri,4
2020-07-02,UP,Lalitpur,1
2020-07-02,UP,Maharajganj,8
2020-07-02,UP,Mainpuri,4
2020-07-02,UP,Mathura,20
2020-07-02,UP,Mau,1
2020-07-02,UP,Meerut,22
2020-07-02,UP,Mirzapur,2
2020-07-02,UP,Moradabad,3
2020-07-02,UP,Muzaffarnagar,7
2020-07-02,UP,Prayagraj,6
2020-07-02,UP,Rae Bareli,3
2020-07-02,UP,Rampur,1
2020-07-02,UP,Saharanpur,5
2020-07-02,UP,Sambhal,7
2020-07-02,UP,Sant Kabir Nagar,8
2020-07-02,UP,Shahjahanpur,2
2020-07-02,UP,Shamli,5
2020-07-02,UP,Shrawasti,1
2020-07-02,UP,Siddharthnagar,1
2020-07-02,UP,Unnao,3
2020-07-02,UP,Varanasi,49
2020-07-02,UT,Almora,1
2020-07-02,UT,Dehradun,1
2020-07-02,UT,Nainital,17
2020-07-02,UT,Pauri Garhwal,1
2020-07-02,UT,Pithoragarh,1
2020-07-02,UT,Udham Singh Nagar,16
2020-07-02,WB,Alipurduar,2
2020-07-02,WB,Bankura,6
2020-07-02,WB,Cooch Behar,1
2020-07-02,WB,Dakshin Dinajpur,4
2020-07-02,WB,Darjeeling,33
2020-07-02,WB,Hooghly,25
2020-07-02,WB,Howrah,56
2020-07-02,WB,Jalpaiguri,10
2020-07-02,WB,Kalimpong,2
2020-07-02,WB,Kolkata,218
2020-07-02,WB,Malda,30
2020-07-02,WB,Murshidabad,12
2020-07-02,WB,Nadia,3
2020-07-02,WB,North 24 Parganas,162
2020-07-02,WB,Paschim Bardhaman,8
2020-07-02,WB,Purba Bardhaman,4
2020-07-02,WB,Purba Medinipur,7
2020-07-02,WB,South 24 Parganas,58
2020-07-02,WB,Uttar Dinajpur,8
2020-07-03,AN,Unknown,7
2020-07-03,AP,Anantapur,149
2020-07-03,AP,Chittoor,47
2020-07-03,AP,East Godavari,56
2020-07-03,AP,Foreign Evacuees,2
2020-07-03,AP,Guntur,80
2020-07-03,AP,Krishna,17
2020-07-03,AP,Kurnool,116
2020-07-03,AP,Other State,46
2020-07-03,AP,Prakasam,139
2020-07-03,AP,S.P.S. Nellore,15
2020-07-03,AP,Srikakulam,30
2020-07-03,AP,Visakhapatnam,54
2020-07-03,AP,Vizianagaram,10
2020-07-03,AP,West Godavari,57
2020-07-03,AP,Y.S.R. Kadapa,19
2020-07-03,AR,Changlang,6
2020-07-03,AR,Papum Pare,6
2020-07-03,AR,West Kameng,8
2020-07-03,AS,assam_district,365
2020-07-03,BR,Araria,2
2020-07-03,BR,Arwal,3
2020-07-03,BR,Aurangabad_BR,20
2020-07-03,BR,Begusarai,13
2020-07-03,BR,Bhagalpur,18
2020-07-03,BR,Bhojpur,7
2020-07-03,BR,Buxar,2
2020-07-03,BR,Darbhanga,21
2020-07-03,BR,East Champaran,19
2020-07-03,BR,Gaya,8
2020-07-03,BR,Gopalganj,2
2020-07-03,BR,Jamui,8
2020-07-03,BR,Jehanabad,5
2020-07-03,BR,Kaimur,7
2020-07-03,BR,Katihar,5
2020-07-03,BR,Kishanganj,7
2020-07-03,BR,Lakhisarai,5
2020-07-03,BR,Madhepura,2
2020-07-03,BR,Madhubani,5
2020-07-03,BR,Munger,20
2020-07-03,BR,Muzaffarpur,34
2020-07-03,BR,Nalanda,44
2020-07-03,BR,Nawada,6
2020-07-03,BR,Patna,56
2020-07-03,BR,Purnia,7
2020-07-03,BR,Rohtas,4
2020-07-03,BR,Saharsa,15
2020-07-03,BR,Samastipur,1
2020-07-03,BR,Saran,21
2020-07-03,BR,Sheikhpura,6
2020-07-03,BR,Sheohar,3
2020-07-03,BR,Sitamarhi,3
2020-07-03,BR,Siwan,24
2020-07-03,BR,Supaul,4
2020-07-03,BR,West Champaran,19
2020-07-03,CH,Chandigarh,4
2020-07-03,CT,Balrampur_CT,6
2020-07-03,CT,Bastar,3
2020-07-03,CT,Bilaspur_CT,6
2020-07-03,CT,Dakshin Bastar Dantewada,5
2020-07-03,CT,Durg,1
2020-07-03,CT,Kabeerdham,1
2020-07-03,CT,Narayanpur,3
2020-07-03,CT,Raigarh,5
2020-07-03,CT,Raipur,7
2020-07-03,CT,Rajnandgaon,7
2020-07-03,CT,Uttar Bastar Kanker,8
2020-07-03,DL,Delhi,2520
2020-07-03,DN,Dadra and Nagar Haveli,35
2020-07-03,DN,Daman,14
2020-07-03,DN,Diu,1
2020-07-03,GA,goa_district,94
2020-07-03,GJ,Ahmedabad,204
2020-07-03,GJ,Anand,9
2020-07-03,GJ,Aravalli,1
2020-07-03,GJ,Banaskantha,8
2020-07-03,GJ,Bharuch,13
2020-07-03,GJ,Bhavnagar,21
2020-07-03,GJ,Botad,2
2020-07-03,GJ,Dahod,1
2020-07-03,GJ,Devbhumi Dwarka,1
2020-07-03,GJ,Gandhinagar,16
2020-07-03,GJ,Gir Somnath,1
2020-07-03,GJ,Jamnagar,13
2020-07-03,GJ,Junagadh,26
2020-07-03,GJ,Kheda,14
2020-07-03,GJ,Kutch,5
2020-07-03,GJ,Mahisagar,7
2020-07-03,GJ,Mehsana,5
2020-07-03,GJ,Morbi,2
2020-07-03,GJ,Narmada,3
2020-07-03,GJ,Navsari,6
2020-07-03,GJ,Panchmahal,13
2020-07-03,GJ,Patan,11
2020-07-03,GJ,Porbandar,1
2020-07-03,GJ,Rajkot,10
2020-07-03,GJ,Sabarkantha,5
2020-07-03,GJ,Surat,204
2020-07-03,GJ,Surendranagar,14
2020-07-03,GJ,Tapi,3
2020-07-03,GJ,Vadodara,62
2020-07-03,GJ,Valsad,6
2020-07-03,HP,Chamba,2
2020-07-03,HP,Hamirpur_HP,3
2020-07-03,HP,Kangra,2
2020-07-03,HP,Kinnaur,4
2020-07-03,HP,Mandi,1
2020-07-03,HP,Solan,1
2020-07-03,HP,Una,6
2020-07-03,HR,Ambala,4
2020-07-03,HR,Charkhi Dadri,6
2020-07-03,HR,Faridabad,156
2020-07-03,HR,Gurugram,130
2020-07-03,HR,Hisar,3
2020-07-03,HR,Jhajjar,16
2020-07-03,HR,Jind,3
2020-07-03,HR,Kaithal,4
2020-07-03,HR,Karnal,8
2020-07-03,HR,Kurukshetra,4
2020-07-03,HR,Mahendragarh,9
2020-07-03,HR,Nuh,20
2020-07-03,HR,Palwal,7
2020-07-03,HR,Panchkula,1
2020-07-03,HR,Panipat,14
2020-07-03,HR,Rewari,38
2020-07-03,HR,Rohtak,15
2020-07-03,HR,Sirsa,10
2020-07-03,HR,Sonipat,46
2020-07-03,JH,Bokaro,1
2020-07-03,JH,Deoghar,2
2020-07-03,JH,Dhanbad,3
2020-07-03,JH,Dumka,4
2020-07-03,JH,East Singhbhum,57
2020-07-03,JH,Garhwa,3
2020-07-03,JH,Giridih,3
2020-07-03,JH,Gumla,8
2020-07-03,JH,Hazaribagh,2
2020-07-03,JH,Koderma,2
2020-07-03,JH,Ranchi,27
2020-07-03,JK,Anantnag,21
2020-07-03,JK,Bandipora,2
2020-07-03,JK,Baramulla,21
2020-07-03,JK,Budgam,5
2020-07-03,JK,Doda,3
2020-07-03,JK,Ganderbal,8
2020-07-03,JK,Jammu,13
2020-07-03,JK,Kathua,10
2020-07-03,JK,Kishtwar,2
2020-07-03,JK,Kulgam,5
2020-07-03,JK,Kupwara,24
2020-07-03,JK,Rajouri,3
2020-07-03,JK,Ramban,3
2020-07-03,JK,Samba,6
2020-07-03,JK,Shopiyan,1
2020-07-03,JK,Srinagar,41
2020-07-03,JK,Udhampur,2
2020-07-03,KA,Bagalkote,8
2020-07-03,KA,Ballari,97
2020-07-03,KA,Belagavi,13
2020-07-03,KA,Bengaluru Rural,44
2020-07-03,KA,Bengaluru Urban,994
2020-07-03,KA,Bidar,28
2020-07-03,KA,Chamarajanagara,24
2020-07-03,KA,Chikkaballapura,3
2020-07-03,KA,Chitradurga,3
2020-07-03,KA,Dakshina Kannada,97
2020-07-03,KA,Davanagere,5
2020-07-03,KA,Dharwad,38
2020-07-03,KA,Gadag,19
2020-07-03,KA,Hassan,13
2020-07-03,KA,Haveri,1
2020-07-03,KA,Kalaburagi,72
2020-07-03,KA,Kodagu,16
2020-07-03,KA,Kolar,11
2020-07-03,KA,Koppal,4
2020-07-03,KA,Mandya,33
2020-07-03,KA,Mysuru,35
2020-07-03,KA,Raichur,7
2020-07-03,KA,Ramanagara,10
2020-07-03,KA,Shivamogga,23
2020-07-03,KA,Tumakuru,57
2020-07-03,KA,Udupi,16
2020-07-03,KA,Uttara Kannada,5
2020-07-03,KA,Vijayapura,4
2020-07-03,KA,Yadgir,14
2020-07-03,KL,Alappuzha,21
2020-07-03,KL,Ernakulam,17
2020-07-03,KL,Idukki,2
2020-07-03,KL,Kannur,18
2020-07-03,KL,Kasaragod,7
2020-07-03,KL,Kollam,23
2020-07-03,KL,Kottayam,14
2020-07-03,KL,Kozhikode,14
2020-07-03,KL,Malappuram,35
2020-07-03,KL,Palakkad,14
2020-07-03,KL,Pathanamthitta,7
2020-07-03,KL,Thiruvananthapuram,17
2020-07-03,KL,Thrissur,21
2020-07-03,KL,Wayanad,1
2020-07-03,LA,Leh,11
2020-07-03,MH,Ahmednagar,56
2020-07-03,MH,Akola,40
2020-07-03,MH,Amravati,14
2020-07-03,MH,Aurangabad_MH,215
2020-07-03,MH,Beed,5
2020-07-03,MH,Buldhana,14
2020-07-03,MH,Dhule,10
2020-07-03,MH,Gadchiroli,3
2020-07-03,MH,Gondia,10
2020-07-03,MH,Jalgaon,209
2020-07-03,MH,Jalna,6
2020-07-03,MH,Kolhapur,12
2020-07-03,MH,Latur,13
2020-07-03,MH,Mumbai,1375
2020-07-03,MH,Nagpur,42
2020-07-03,MH,Nanded,7
2020-07-03,MH,Nandurbar,1
2020-07-03,MH,Nashik,126
2020-07-03,MH,Osmanabad,12
2020-07-03,MH,Other State,9
2020-07-03,MH,Palghar,410
2020-07-03,MH,Parbhani,5
2020-07-03,MH,Pune,1022
2020-07-03,MH,Raigad,357
2020-07-03,MH,Ratnagiri,47
2020-07-03,MH,Sangli,-35
2020-07-03,MH,Satara,47
2020-07-03,MH,Sindhudurg,13
2020-07-03,MH,Solapur,21
2020-07-03,MH,Thane,2285
2020-07-03,MH,Washim,4
2020-07-03,MH,Yavatmal,9
2020-07-03,ML,East Khasi Hills,2
2020-07-03,ML,Ribhoi,1
2020-07-03,ML,West Garo Hills,1
2020-07-03,MN,manipur_district,37
2020-07-03,MP,Balaghat,4
2020-07-03,MP,Barwani,1
2020-07-03,MP,Betul,2
2020-07-03,MP,Bhind,10
2020-07-03,MP,Bhopal,49
2020-07-03,MP,Burhanpur,1
2020-07-03,MP,Chhindwara,2
2020-07-03,MP,Damoh,1
2020-07-03,MP,Dewas,5
2020-07-03,MP,Dindori,1
2020-07-03,MP,Guna,2
2020-07-03,MP,Gwalior,18
2020-07-03,MP,Harda,8
2020-07-03,MP,Indore,23
2020-07-03,MP,Jabalpur,11
2020-07-03,MP,Jhabua,1
2020-07-03,MP,Khandwa,2
2020-07-03,MP,Khargone,2
2020-07-03,MP,Mandsaur,6
2020-07-03,MP,Morena,2
2020-07-03,MP,Neemuch,1
2020-07-03,MP,Raisen,1
2020-07-03,MP,Rajgarh,2
2020-07-03,MP,Ratlam,3
2020-07-03,MP,Rewa,1
2020-07-03,MP,Sagar,10
2020-07-03,MP,Satna,2
2020-07-03,MP,Sehore,5
2020-07-03,MP,Shahdol,2
2020-07-03,MP,Shajapur,1
2020-07-03,MP,Sheopur,1
2020-07-03,MP,Shivpuri,2
2020-07-03,MP,Sidhi,1
2020-07-03,MP,Singrauli,2
2020-07-03,MP,Tikamgarh,3
2020-07-03,MP,Ujjain,1
2020-07-03,MP,Vidisha,2
2020-07-03,NL,Mon,3
2020-07-03,NL,Peren,1
2020-07-03,OR,Balangir,19
2020-07-03,OR,Bargarh,21
2020-07-03,OR,Bhadrak,1
2020-07-03,OR,Cuttack,82
2020-07-03,OR,Dhenkanal,3
2020-07-03,OR,Ganjam,283
2020-07-03,OR,Jagatsinghpur,6
2020-07-03,OR,Jajpur,3
2020-07-03,OR,Jharsuguda,2
2020-07-03,OR,Kalahandi,5
2020-07-03,OR,Kendrapara,2
2020-07-03,OR,Kendujhar,6
2020-07-03,OR,Khordha,26
2020-07-03,OR,Koraput,4
2020-07-03,OR,Mayurbhanj,10
2020-07-03,OR,Puri,1
2020-07-03,OR,Rayagada,76
2020-07-03,OR,Sambalpur,8
2020-07-03,OR,Sundargarh,3
2020-07-03,PB,Amritsar,10
2020-07-03,PB,Barnala,1
2020-07-03,PB,Bathinda,1
2020-07-03,PB,Faridkot,1
2020-07-03,PB,Fazilka,1
2020-07-03,PB,Ferozepur,2
2020-07-03,PB,Gurdaspur,11
2020-07-03,PB,Hoshiarpur,1
2020-07-03,PB,Jalandhar,19
2020-07-03,PB,Kapurthala,1
2020-07-03,PB,Ludhiana,54
2020-07-03,PB,Moga,4
2020-07-03,PB,Pathankot,1
2020-07-03,PB,Patiala,12
2020-07-03,PB,S.A.S. Nagar,4
2020-07-03,PB,Sangrur,18
2020-07-03,PB,Shahid Bhagat Singh Nagar,6
2020-07-03,PB,Tarn Taran,6
2020-07-03,PY,Karaikal,1
2020-07-03,PY,Puducherry,21
2020-07-03,RJ,Ajmer,21
2020-07-03,RJ,Alwar,4
2020-07-03,RJ,Barmer,2
2020-07-03,RJ,Bharatpur,34
2020-07-03,RJ,Bhilwara,1
2020-07-03,RJ,Bikaner,28
2020-07-03,RJ,Churu,3
2020-07-03,RJ,Dausa,20
2020-07-03,RJ,Hanumangarh,7
2020-07-03,RJ,Jaipur,51
2020-07-03,RJ,Jhunjhunu,3
2020-07-03,RJ,Jodhpur,57
2020-07-03,RJ,Karauli,1
2020-07-03,RJ,Kota,32
2020-07-03,RJ,Nagaur,13
2020-07-03,RJ,Pratapgarh_RJ,32
2020-07-03,RJ,Rajsamand,7
2020-07-03,RJ,Sawai Madhopur,2
2020-07-03,RJ,Sikar,30
2020-07-03,RJ,Sirohi,24
2020-07-03,RJ,Tonk,1
2020-07-03,RJ,Udaipur,17
2020-07-03,SK,sikkim_district,1
2020-07-03,TG,telengana_district,1892
2020-07-03,TN,Airport Quarantine,15
2020-07-03,TN,Chengalpattu,332
2020-07-03,TN,Chennai,2091
2020-07-03,TN,Coimbatore,37
2020-07-03,TN,Cuddalore,19
2020-07-03,TN,Dharmapuri,14
2020-07-03,TN,Dindigul,17
2020-07-03,TN,Erode,15
2020-07-03,TN,Kallakurichi,85
2020-07-03,TN,Kancheepuram,121
2020-07-03,TN,Kanyakumari,53
2020-07-03,TN,Karur,4
2020-07-03,TN,Krishnagiri,14
2020-07-03,TN,Madurai,290
2020-07-03,TN,Nagapattinam,13
2020-07-03,TN,Namakkal,4
2020-07-03,TN,Nilgiris,2
2020-07-03,TN,Pudukkottai,18
2020-07-03,TN,Railway Quarantine,1
2020-07-03,TN,Ramanathapuram,74
2020-07-03,TN,Ranipet,87
2020-07-03,TN,Salem,93
2020-07-03,TN,Sivaganga,45
2020-07-03,TN,Tenkasi,4
2020-07-03,TN,Thanjavur,13
2020-07-03,TN,Theni,126
2020-07-03,TN,Thiruvallur,176
2020-07-03,TN,Thiruvarur,17
2020-07-03,TN,Thoothukkudi,27
2020-07-03,TN,Tiruchirappalli,48
2020-07-03,TN,Tirunelveli,42
2020-07-03,TN,Tirupathur,32
2020-07-03,TN,Tiruppur,3
2020-07-03,TN,Tiruvannamalai,152
2020-07-03,TN,Vellore,146
2020-07-03,TN,Viluppuram,34
2020-07-03,TN,Virudhunagar,65
2020-07-03,TR,Dhalai,24
2020-07-03,TR,Gomati,15
2020-07-03,TR,Khowai,9
2020-07-03,TR,North Tripura,13
2020-07-03,TR,Sipahijala,11
2020-07-03,TR,South Tripura,2
2020-07-03,TR,Unokoti,2
2020-07-03,TR,West Tripura,17
2020-07-03,UP,Agra,23
2020-07-03,UP,Aligarh,24
2020-07-03,UP,Ambedkar Nagar,6
2020-07-03,UP,Amethi,7
2020-07-03,UP,Amroha,1
2020-07-03,UP,Auraiya,1
2020-07-03,UP,Ayodhya,11
2020-07-03,UP,Azamgarh,21
2020-07-03,UP,Baghpat,27
2020-07-03,UP,Bahraich,2
2020-07-03,UP,Ballia,14
2020-07-03,UP,Balrampur_UP,8
2020-07-03,UP,Banda,4
2020-07-03,UP,Barabanki,32
2020-07-03,UP,Bareilly,14
2020-07-03,UP,Basti,2
2020-07-03,UP,Bhadohi,5
2020-07-03,UP,Bijnor,6
2020-07-03,UP,Budaun,12
2020-07-03,UP,Bulandshahr,28
2020-07-03,UP,Chandauli,2
2020-07-03,UP,Chitrakoot,1
2020-07-03,UP,Deoria,13
2020-07-03,UP,Etah,1
2020-07-03,UP,Etawah,13
2020-07-03,UP,Farrukhabad,1
2020-07-03,UP,Fatehpur,4
2020-07-03,UP,Firozabad,1
2020-07-03,UP,Gautam Buddha Nagar,92
2020-07-03,UP,Ghaziabad,140
2020-07-03,UP,Ghazipur,2
2020-07-03,UP,Gonda,5
2020-07-03,UP,Gorakhpur,18
2020-07-03,UP,Hamirpur_UP,2
2020-07-03,UP,Hapur,4
2020-07-03,UP,Hardoi,4
2020-07-03,UP,Hathras,5
2020-07-03,UP,Jalaun,3
2020-07-03,UP,Jaunpur,8
2020-07-03,UP,Jhansi,13
2020-07-03,UP,Kannauj,5
2020-07-03,UP,Kanpur Dehat,2
2020-07-03,UP,Kanpur Nagar,44
2020-07-03,UP,Kasganj,2
2020-07-03,UP,Kaushambi,8
2020-07-03,UP,Kushinagar,14
2020-07-03,UP,Lalitpur,1
2020-07-03,UP,Lucknow,69
2020-07-03,UP,Maharajganj,4
2020-07-03,UP,Mahoba,3
2020-07-03,UP,Mainpuri,-2
2020-07-03,UP,Mathura,9
2020-07-03,UP,Mau,11
2020-07-03,UP,Meerut,24
2020-07-03,UP,Mirzapur,21
2020-07-03,UP,Moradabad,28
2020-07-03,UP,Muzaffarnagar,11
2020-07-03,UP,Pilibhit,3
2020-07-03,UP,Pratapgarh_UP,6
2020-07-03,UP,Prayagraj,23
2020-07-03,UP,Rae Bareli,3
2020-07-03,UP,Rampur,2
2020-07-03,UP,Saharanpur,18
2020-07-03,UP,Sambhal,9
2020-07-03,UP,Sant Kabir Nagar,8
2020-07-03,UP,Shahjahanpur,3
2020-07-03,UP,Shamli,3
2020-07-03,UP,Shrawasti,1
2020-07-03,UP,Siddharthnagar,9
2020-07-03,UP,Sonbhadra,2
2020-07-03,UP,Sultanpur,3
2020-07-03,UP,Unnao,11
2020-07-03,UP,Varanasi,34
2020-07-03,UT,Almora,8
2020-07-03,UT,Bageshwar,3
2020-07-03,UT,Chamoli,2
2020-07-03,UT,Champawat,2
2020-07-03,UT,Dehradun,21
2020-07-03,UT,Haridwar,2
2020-07-03,UT,Nainital,13
2020-07-03,UT,Pithoragarh,1
2020-07-03,UT,Udham Singh Nagar,12
2020-07-03,WB,Bankura,5
2020-07-03,WB,Darjeeling,26
2020-07-03,WB,Hooghly,62
2020-07-03,WB,Howrah,102
2020-07-03,WB,Jalpaiguri,22
2020-07-03,WB,Kolkata,182
2020-07-03,WB,Malda,34
2020-07-03,WB,Murshidabad,1
2020-07-03,WB,Nadia,3
2020-07-03,WB,North 24 Parganas,134
2020-07-03,WB,Paschim Bardhaman,3
2020-07-03,WB,Paschim Medinipur,6
2020-07-03,WB,Purba Bardhaman,4
2020-07-03,WB,Purba Medinipur,19
2020-07-03,WB,Purulia,2
2020-07-03,WB,South 24 Parganas,62
2020-07-03,WB,Uttar Dinajpur,2
2020-07-04,AN,Unknown,3
2020-07-04,AP,Anantapur,127
2020-07-04,AP,Chittoor,67
2020-07-04,AP,East Godavari,102
2020-07-04,AP,Foreign Evacuees,6
2020-07-04,AP,Guntur,60
2020-07-04,AP,Krishna,70
2020-07-04,AP,Kurnool,118
2020-07-04,AP,Other State,32
2020-07-04,AP,Prakasam,57
2020-07-04,AP,S.P.S. Nellore,27
2020-07-04,AP,Visakhapatnam,9
2020-07-04,AP,Vizianagaram,13
2020-07-04,AP,West Godavari,4
2020-07-04,AP,Y.S.R. Kadapa,73
2020-07-04,AR,Anjaw,4
2020-07-04,AR,Papum Pare,1
2020-07-04,AR,Tirap,2
2020-07-04,AS,assam_district,1202
2020-07-04,BR,Aurangabad_BR,2
2020-07-04,BR,Banka,2
2020-07-04,BR,Bhagalpur,14
2020-07-04,BR,Bhojpur,20
2020-07-04,BR,Buxar,2
2020-07-04,BR,Darbhanga,14
2020-07-04,BR,Gaya,34
2020-07-04,BR,Gopalganj,13
2020-07-04,BR,Jamui,1
2020-07-04,BR,Kaimur,3
2020-07-04,BR,Khagaria,16
2020-07-04,BR,Kishanganj,4
2020-07-04,BR,Lakhisarai,1
2020-07-04,BR,Madhepura,6
2020-07-04,BR,Madhubani,5
2020-07-04,BR,Munger,5
2020-07-04,BR,Muzaffarpur,44
2020-07-04,BR,Nalanda,19
2020-07-04,BR,Nawada,6
2020-07-04,BR,Patna,24
2020-07-04,BR,Rohtas,7
2020-07-04,BR,Saharsa,53
2020-07-04,BR,Samastipur,2
2020-07-04,BR,Saran,24
2020-07-04,BR,Sheikhpura,1
2020-07-04,BR,Sitamarhi,1
2020-07-04,BR,Vaishali,5
2020-07-04,BR,West Champaran,21
2020-07-04,CH,Chandigarh,5
2020-07-04,CT,Balod,1
2020-07-04,CT,Baloda Bazar,-3
2020-07-04,CT,Bametara,9
2020-07-04,CT,Bastar,2
2020-07-04,CT,Bilaspur_CT,24
2020-07-04,CT,Dakshin Bastar Dantewada,3
2020-07-04,CT,Durg,2
2020-07-04,CT,Janjgir Champa,10
2020-07-04,CT,Koriya,2
2020-07-04,CT,Narayanpur,8
2020-07-04,CT,Raigarh,3
2020-07-04,CT,Raipur,32
2020-07-04,CT,Rajnandgaon,1
2020-07-04,CT,Surguja,2
2020-07-04,DL,Delhi,2505
2020-07-04,DN,Dadra and Nagar Haveli,14
2020-07-04,DN,Daman,23
2020-07-04,GA,goa_district,108
2020-07-04,GJ,Ahmedabad,172
2020-07-04,GJ,Amreli,2
2020-07-04,GJ,Anand,4
2020-07-04,GJ,Aravalli,7
2020-07-04,GJ,Banaskantha,10
2020-07-04,GJ,Bharuch,15
2020-07-04,GJ,Bhavnagar,20
2020-07-04,GJ,Botad,2
2020-07-04,GJ,Dahod,1
2020-07-04,GJ,Devbhumi Dwarka,1
2020-07-04,GJ,Gandhinagar,15
2020-07-04,GJ,Gir Somnath,4
2020-07-04,GJ,Jamnagar,8
2020-07-04,GJ,Junagadh,10
2020-07-04,GJ,Kheda,10
2020-07-04,GJ,Kutch,7
2020-07-04,GJ,Mahisagar,2
2020-07-04,GJ,Mehsana,8
2020-07-04,GJ,Morbi,3
2020-07-04,GJ,Navsari,11
2020-07-04,GJ,Panchmahal,2
2020-07-04,GJ,Patan,6
2020-07-04,GJ,Rajkot,47
2020-07-04,GJ,Sabarkantha,6
2020-07-04,GJ,Surat,253
2020-07-04,GJ,Surendranagar,6
2020-07-04,GJ,Vadodara,61
2020-07-04,GJ,Valsad,19
2020-07-04,HP,Hamirpur_HP,9
2020-07-04,HP,Kangra,1
2020-07-04,HP,Solan,3
2020-07-04,HR,Ambala,10
2020-07-04,HR,Bhiwani,41
2020-07-04,HR,Faridabad,180
2020-07-04,HR,Gurugram,130
2020-07-04,HR,Hisar,11
2020-07-04,HR,Jhajjar,15
2020-07-04,HR,Jind,5
2020-07-04,HR,Karnal,23
2020-07-04,HR,Mahendragarh,6
2020-07-04,HR,Nuh,14
2020-07-04,HR,Palwal,8
2020-07-04,HR,Panipat,5
2020-07-04,HR,Rohtak,15
2020-07-04,HR,Sonipat,81
2020-07-04,HR,Yamunanagar,1
2020-07-04,JH,Bokaro,2
2020-07-04,JH,Deoghar,2
2020-07-04,JH,Dhanbad,4
2020-07-04,JH,East Singhbhum,14
2020-07-04,JH,Giridih,1
2020-07-04,JH,Gumla,-7
2020-07-04,JH,Koderma,6
2020-07-04,JH,Latehar,2
